GO	term	class	p	p_corr	n_genes	n_study	n_go	study_genes	per	class_label
GO:0004869	cysteine-type endopeptidase inhibitor activity	molecular_function	8.815235332457547e-06	0.00036250576239794767	16	4582	26	['CST4', 'CST6', 'CSTA', 'CSTB', 'SNCA', 'CSN2', 'SPOCK1', 'LCN1', 'SERPINB3', 'CST7', 'KNG1', 'LTF', 'SERPINB13', 'CST1', 'CST2', 'CST3']	0.6153846153846154	Molecular Function
GO:0043531	ADP binding	molecular_function	8.957054680915043e-06	0.000364895339758025	18	4582	30	['NME3', 'PPP5C', 'PRKAG1', 'ME1', 'MYO18A', 'GCLC', 'MYO9B', 'TAP1', 'MSH6', 'PGK1', 'LONP1', 'ATP5F1A', 'MYH9', 'MSH2', 'MYH10', 'GLUD1', 'ACTA1', 'NME1']	0.6	Molecular Function
GO:0044877	protein-containing complex binding	molecular_function	9.780232300650332e-06	0.0003947410425790259	63	4582	170	['EPHB2', 'CRYAB', 'SLC25A3', 'DNAJA3', 'KRAS', 'RAC1', 'SCFD1', 'FBLN1', 'RAP1B', 'FBN1', 'SF3B3', 'CHMP6', 'CALCA', 'APPL2', 'BRK1', 'TELO2', 'CLU', 'NDUFAF2', 'PSMG3', 'NSF', 'CBX5', 'PSG9', 'LILRB2', 'AGER', 'CD36', 'VPS4B', 'CAPG', 'LZTFL1', 'INSR', 'NUMA1', 'STRN4', 'LRP1', 'IST1', 'NAPA', 'NASP', 'APPL1', 'TNKS1BP1', 'GNB4', 'TSG101', 'UPF1', 'CAV1', 'ITGA2', 'COXFA4', 'APOE', 'RRAS', 'GNB1', 'GNB2', 'NDUFA8', 'NDUFA9', 'PFKP', 'XRCC5', 'ITGB1', 'EPCAM', 'CDC42BPB', 'DDB1', 'PSMG4', 'XRCC6', 'PRNP', 'PCNA', 'HNRNPU', 'CRB2', 'TFRC', 'NCKAP1L']	0.37058823529411766	Molecular Function
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	molecular_function	1.0577877060926673e-05	0.0004201168930383315	12	4582	17	['ATP5F1D', 'ATP5PB', 'ATP5MG', 'ATP5ME', 'ATP5PF', 'ATP5PD', 'ATP6V0C', 'ATP5MF', 'ATP5F1A', 'ATP5F1B', 'ATP5PO', 'ATP5F1C']	0.7058823529411765	Molecular Function
GO:0030414	peptidase inhibitor activity	molecular_function	1.0601710996608503e-05	0.0004201168930383315	9	4582	10	['TIMP1', 'TIMP2', 'OPRPN', 'SERPINB1', 'CST7', 'PARK7', 'RENBP', 'A2ML1', 'CST3']	0.9	Molecular Function
GO:0001618	virus receptor activity	molecular_function	1.1659916774473171e-05	0.0004535805318856331	19	4582	33	['TYRO3', 'ACE2', 'DPP4', 'VLDLR', 'MYH9', 'MYH10', 'ILF3', 'BSG', 'AXL', 'PVR', 'NECTIN1', 'LRP1', 'CD55', 'DAG1', 'CD81', 'CLEC4M', 'SLAMF1', 'PLSCR1', 'CD209']	0.5757575757575758	Molecular Function
GO:0005524	ATP binding	molecular_function	1.166508790874138e-05	0.0004535805318856331	91	4582	274	['PRPS2', 'DHX36', 'HSP90B1', 'MYH8', 'MYH9', 'MYH10', 'ABCF1', 'GALK1', 'ILK', 'MYO9B', 'ACLY', 'EIF4A3', 'ENPP1', 'STK26', 'ACTA1', 'INSR', 'TWF2', 'PFKL', 'OLA1', 'PFKM', 'RRM1', 'WNK1', 'PGK1', 'RYR1', 'HNRNPU', 'TWF1', 'DHX9', 'ITPR3', 'STK4', 'LONP1', 'BTK', 'EIF2B2', 'ABCD3', 'SYN1', 'SYN2', 'PYGL', 'AKT1', 'AKT2', 'KHK', 'OXSR1', 'HSPA1A', 'TAP1', 'HSPA5', 'HSPA8', 'TARS1', 'HSP90AA1', 'HSP90AB1', 'SMARCA5', 'CAD', 'HSPA4L', 'MTHFD1L', 'CARS1', 'SMC4', 'UBA2', 'MYO18A', 'DGKZ', 'ABCF2', 'MYO1B', 'MSH2', 'IDE', 'MTHFS', 'CDC42BPB', 'PDXK', 'GSS', 'MSH6', 'SEPHS1', 'TRAP1', 'PTPA', 'TRNT1', 'PMVK', 'PPP5C', 'ATAD3A', 'GUK1', 'ABCE1', 'EIF4G1', 'PRKACB', 'NT5C2', 'PRKAG1', 'PRKCI', 'HARS1', 'ATP1A1', 'ATP1A2', 'MTREX', 'PC', 'ATP2A1', 'CAPRIN1', 'TOP1', 'ATP5F1A', 'EPB42', 'CDK6', 'PRPS1']	0.33211678832116787	Molecular Function
GO:0003924	GTPase activity	molecular_function	1.1758339092240545e-05	0.0004535805318856331	94	4582	284	['GIMAP4', 'GTPBP4', 'HBS1L', 'LSG1', 'RGS19', 'SEPTIN9', 'RAB8B', 'GBP1', 'SRPRA', 'RRAS', 'TUFM', 'SEPTIN6', 'DDX3X', 'RAB8A', 'DRG1', 'SEPTIN2', 'EFTUD2', 'DAP3', 'RAB4B', 'RAB7A', 'GNAI1', 'GNAI2', 'GNAI3', 'GNAO1', 'GNAQ', 'GNAZ', 'GNB1', 'DNM1', 'GNB2', 'RAB32', 'RAB1A', 'GNG11', 'RAB2A', 'GNL1', 'RAB4A', 'RAB5A', 'RAB5B', 'RAB6A', 'RAB27B', 'RAB5C', 'RAC1', 'RAC2', 'DNM2', 'ENTPD7', 'KRAS', 'EEFSEC', 'RALB', 'RAB35', 'RAN', 'EFL1', 'RAP1B', 'RAP2B', 'RASA1', 'SEPTIN5', 'ATL3', 'TPPP', 'DNM1L', 'GTPBP1', 'RAB14', 'RAB6B', 'SAR1A', 'OPA1', 'RGS10', 'ATL1', 'GSPT1', 'ARF1', 'RHEB', 'ARF4', 'EEF1A1', 'EEF1A2', 'ARF5', 'ARF6', 'RHOA', 'RHOC', 'RHOG', 'ARHGDIB', 'EEF2', 'RAB18', 'RGS18', 'RAB34', 'TSR1', 'ABCE1', 'EIF2S3', 'GNA13', 'SAR1B', 'DNM3', 'EIF5B', 'SEPTIN11', 'RAB1B', 'SEPTIN7', 'RAB21', 'GFM1', 'CDC42', 'MMUT']	0.33098591549295775	Molecular Function
GO:0005539	glycosaminoglycan binding	molecular_function	1.2035181194521783e-05	0.00045593180858213085	11	4582	14	['CRISPLD2', 'ENG', 'TGFBR2', 'NDNF', 'TGFBR3', 'PODXL2', 'SERPINA5', 'HABP2', 'PRNP', 'VCAN', 'SERPINE2']	0.7857142857142857	Molecular Function
GO:0003756	protein disulfide isomerase activity	molecular_function	1.2035181194521783e-05	0.00045593180858213085	11	4582	14	['PDIA4', 'TMX1', 'QSOX1', 'PDIA5', 'PDIA3', 'ITGB3', 'P4HB', 'TXNDC5', 'PDIA6', 'QSOX2', 'ERP44']	0.7857142857142857	Molecular Function
GO:0001671	ATPase activator activity	molecular_function	1.213307864086423e-05	0.00045593180858213085	15	4582	24	['ATP1B1', 'ATP1B2', 'ATP1B3', 'DNAJB6', 'DNAJB2', 'FXYD2', 'AHSA1', 'DNAJB4', 'DNAJA1', 'DNAJB1', 'DNAJC7', 'TOR1AIP1', 'TOR1AIP2', 'DNAJA2', 'MYBPC3']	0.625	Molecular Function
GO:0017154	semaphorin receptor activity	molecular_function	1.2378978779009494e-05	0.00045728786862459653	10	4582	12	['PLXNA3', 'PLXNB2', 'PLXNC1', 'PLXNA1', 'PLXNA2', 'PLXNB1', 'PLXNB3', 'PLXND1', 'NRP2', 'NRP1']	0.8333333333333334	Molecular Function
GO:0005344	oxygen carrier activity	molecular_function	1.2378978779009494e-05	0.00045728786862459653	10	4582	12	['HBM', 'HBB', 'HBD', 'HBE1', 'HBG1', 'HBG2', 'HBQ1', 'HBZ', 'MB', 'HBA1']	0.8333333333333334	Molecular Function
GO:0019904	protein domain specific binding	molecular_function	1.3694745805607187e-05	0.0005016419913163171	55	4582	140	['VAPA', 'ACSL3', 'EZR', 'VIM', 'OSBP', 'MYH9', 'WARS1', 'PPP3R1', 'SRSF7', 'KHDRBS1', 'TRA2B', 'BASP1', 'GUSB', 'CSNK2B', 'CAPG', 'L1CAM', 'HGS', 'INSR', 'VCP', 'HNRNPM', 'NUMA1', 'PKD1', 'PRKAR1A', 'TJP2', 'IST1', 'CBX3', 'PRKAR2A', 'SRP68', 'CTBP1', 'PLAUR', 'PRKDC', 'ACTN2', 'PLXND1', 'PLG', 'TNNI3', 'SKP1', 'YWHAB', 'HNRNPA1', 'CNOT1', 'CHMP2A', 'HSPA5', 'RAB6A', 'TOP1', 'RCC2', 'YWHAH', 'RAB27B', 'PLXNB3', 'HNRNPK', 'ARF1', 'DDX6', 'STAMBP', 'IQGAP1', 'KPNB1', 'CCNA2', 'LRRFIP2']	0.38571428571428573	Molecular Function
GO:0008289	lipid binding	molecular_function	1.5301141958992397e-05	0.0005558139816603989	35	4582	79	['GHR', 'TARDBP', 'BIN1', 'GLTP', 'APOA5', 'DCD', 'FABP5', 'ANXA1', 'CETP', 'CD36', 'ANXA6', 'PEX3', 'PITPNA', 'MBP', 'APOL3', 'PACSIN3', 'CD55', 'BAX', 'SYT1', 'APOA2', 'APOA4', 'FIS1', 'HDLBP', 'APOC2', 'SNAP25', 'APOE', 'APOL1', 'APOH', 'SNCA', 'APOL2', 'HCK', 'FERMT3', 'RASGRP2', 'FABP6', 'FABP7']	0.4430379746835443	Molecular Function
GO:0017134	fibroblast growth factor binding	molecular_function	1.6481293053821614e-05	0.0005937351770380861	14	4582	21	['GPC1', 'ITGAV', 'ITGB3', 'RPS2', 'S100A13', 'GLG1', 'RPS19', 'THBS1', 'FGFR1', 'FGFR3', 'FGFR2', 'FGFR4', 'API5', 'KLB']	0.6666666666666666	Molecular Function
GO:0060090	molecular adaptor activity	molecular_function	1.7181905761278518e-05	0.000613901042732894	69	4582	193	['DHX16', 'COL4A2', 'NPM1', 'VIM', 'TGFBR2', 'HSPG2', 'CHCHD3', 'SLC9A1', 'PTPN11', 'ARRB1', 'LAMTOR2', 'SARS1', 'RACK1', 'PGLYRP1', 'MAVS', 'FNTA', 'LAMTOR4', 'PSMG3', 'SEPTIN5', 'LAMTOR5', 'LOX', 'PSMG1', 'AGER', 'SEPTIN9', 'SGTA', 'PAXX', 'PRDX4', 'JAG1', 'ACP3', 'DLGAP4', 'EIF4G1', 'TOLLIP', 'LAMTOR3', 'SEPTIN11', 'AKAP13', 'NCBP1', 'FIS1', 'PSMD4', 'TREX2', 'LTBP1', 'PLCB3', 'EIF3B', 'HMGA1', 'TAB1', 'CAV1', 'ITGA2B', 'VPS16', 'LAMTOR1', 'SEPTIN7', 'CACYBP', 'ECPAS', 'ALDOB', 'GCN1', 'CNOT1', 'TAPBP', 'TCAP', 'EMILIN1', 'LDLR', 'BAG6', 'UBE2Z', 'PRNP', 'IQGAP1', 'SEPTIN6', 'VCL', 'SOD3', 'RBX1', 'EEF1A1', 'ARPC2', 'SEPTIN2']	0.35751295336787564	Molecular Function
GO:0019901	protein kinase binding	molecular_function	2.020297016746088e-05	0.0007159735525200161	123	4582	393	['CDKN2A', 'CDKN2C', 'MYH6', 'ILK', 'PDGFRB', 'MAPT', 'RPS3', 'RPS6', 'ACTBL2', 'PPP1R12A', 'RPS7', 'ACTA2', 'ACTB', 'ACTG1', 'WNK1', 'DCTN1', 'ITGB1', 'ITGB2', 'NEK9', 'PGAM1', 'TTN', 'TUBA4A', 'RCC2', 'PTK2', 'STX1B', 'STAT3', 'ADD2', 'IQGAP1', 'PTN', 'ACSL3', 'PRAM1', 'PTPN1', 'PARP1', 'PTPN6', 'PTPN11', 'PTPRC', 'AP2A1', 'AP2A2', 'AP1B1', 'MAVS', 'SNAP91', 'PTPRJ', 'TELO2', 'PTPRK', 'SQSTM1', 'PRDX3', 'CLTC', 'PKD1', 'FBXO7', 'HNRNPA0', 'SYN1', 'DLG1', 'OXSR1', 'PLCG1', 'PLCG2', 'DNM1', 'FERMT2', 'QARS1', 'MVP', 'UTRN', 'GOLGA2', 'HSPB1', 'RAC1', 'RAC2', 'VDAC1', 'SFN', 'TOM1L2', 'NPM1', 'KIF13B', 'WARS1', 'WAS', 'CALM1', 'NSF', 'DCTN2', 'POLA1', 'DUSP3', 'RGCC', 'BAG5', 'POTEF', 'GRB2', 'GSKIP', 'PTPN23', 'MACROH2A1', 'CAV1', 'YWHAZ', 'FAF1', 'CCNA2', 'EEF1A1', 'PPP1CB', 'EEF1A2', 'MSN', 'IFNAR2', 'PPP1CC', 'TFRC', 'RHOA', 'RHOC', 'DNAJA3', 'RHOG', 'EEF2', 'TRAP1', 'LIMS1', 'LAT', 'CD226', 'PEBP1', 'CSPG4', 'UNC5C', 'PRKACA', 'PRKAG1', 'PAK2', 'ELAVL1', 'PRKCD', 'POTEI', 'SCRIB', 'LRBA', 'TNNI3', 'PDCD10', 'CDC42', 'MAP2K3', 'DNAJC3', 'TBL2', 'HCLS1', 'GPRC5B', 'EPHA1']	0.31297709923664124	Molecular Function
GO:0004653	polypeptide N-acetylgalactosaminyltransferase activity	molecular_function	2.1995041580177573e-05	0.0007670110899839523	13	4582	19	['GALNT15', 'GALNT7', 'GALNT14', 'GALNT18', 'GALNT16', 'GALNT12', 'GALNT10', 'GALNT4', 'GALNT6', 'GALNT5', 'GALNT1', 'GALNT2', 'GALNT3']	0.6842105263157895	Molecular Function
GO:0070006	metalloaminopeptidase activity	molecular_function	2.1995041580177573e-05	0.0007670110899839523	13	4582	20	['TRHDE', 'ANPEP', 'LVRN', 'MMP14', 'RNPEP', 'METAP1', 'ERAP2', 'ERAP1', 'ENPEP', 'LNPEP', 'NPEPPS', 'LTA4H', 'XPNPEP1']	0.65	Molecular Function
GO:0097110	scaffold protein binding	molecular_function	2.2780251405713097e-05	0.0007880882212500269	28	4582	59	['CDC37', 'VIM', 'KRT5', 'KRT8', 'ATG4B', 'KRT15', 'PSAP', 'MYLK', 'KRT18', 'TCOF1', 'DSP', 'PARK7', 'SRC', 'TREM1', 'SYK', 'PHF6', 'NLGN1', 'PLCG2', 'LYN', 'MAP2K1', 'MAP2K2', 'FYN', 'YWHAE', 'ATP2B4', 'XRCC6', 'CD163', 'IL6ST', 'HSP90AA1']	0.4745762711864407	Molecular Function
GO:0005021	vascular endothelial growth factor receptor activity	molecular_function	2.68481303047276e-05	0.0009002384615254431	7	4582	7	['PDGFRA', 'KDR', 'FLT1', 'FLT3', 'FLT4', 'NRP2', 'NRP1']	1.0	Molecular Function
GO:0004559	alpha-mannosidase activity	molecular_function	2.68481303047276e-05	0.0009002384615254431	7	4582	7	['MAN2B2', 'MANEA', 'MANEAL', 'MAN2A2', 'MAN2C1', 'MAN2A1', 'MAN2B1']	1.0	Molecular Function
GO:0031995	insulin-like growth factor II binding	molecular_function	2.68481303047276e-05	0.0009002384615254431	7	4582	7	['IGFBP5', 'IGFBP6', 'INSR', 'IGFBP1', 'IGFBP2', 'IGFBP3', 'IGFBP4']	1.0	Molecular Function
GO:0055102	lipase inhibitor activity	molecular_function	2.68481303047276e-05	0.0009002384615254431	7	4582	7	['ANGPTL3', 'APOA2', 'APOC1', 'APOC2', 'APOC3', 'ANGPTL4', 'FAF2']	1.0	Molecular Function
GO:0030170	pyridoxal phosphate binding	molecular_function	2.864134808425246e-05	0.0009513826189469264	12	4582	17	['SHMT1', 'CISD1', 'SHMT2', 'CBS', 'PLPBP', 'PSAT1', 'ABAT', 'CTH', 'ALB', 'PDXK', 'PNPO', 'AGXT']	0.7058823529411765	Molecular Function
GO:0005543	phospholipid binding	molecular_function	2.880993477884705e-05	0.0009513826189469264	39	4582	95	['APOM', 'PLA2G7', 'MYOF', 'AMPH', 'BIN1', 'SLC9A1', 'PSAP', 'APOA5', 'SYTL4', 'PACSIN1', 'ANXA1', 'ANXA5', 'JAG1', 'MTSS1', 'VAMP2', 'DAPP1', 'SHC1', 'PACSIN3', 'PON1', 'PLA2G1B', 'PLA2G2A', 'SYT1', 'APOA1', 'APOA2', 'APOA4', 'APOB', 'BIN2', 'PRKCI', 'CLINT1', 'APOC3', 'APOE', 'EPDR1', 'APOH', 'SNCA', 'EPN1', 'PLA2G15', 'F10', 'CAVIN2', 'PACSIN2']	0.4105263157894737	Molecular Function
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	3.062604481404382e-05	0.0010037513484542633	18	4582	32	['FKBP9', 'PPIH', 'PPIA', 'FKBP11', 'FKBP1A', 'PPIF', 'FKBP10', 'PPIB', 'PPIC', 'PPID', 'FKBP2', 'FKBP4', 'FKBP5', 'PPIL3', 'PIN1', 'PTPA', 'AIP', 'PPIL1']	0.5625	Molecular Function
GO:0023026	MHC class II protein complex binding	molecular_function	3.539168566710593e-05	0.001145969263340836	16	4582	27	['ATP1B1', 'PKM', 'HLA-DPA1', 'HLA-DPB1', 'CD74', 'HLA-DQA1', 'YWHAE', 'CD81', 'HLA-DQB1', 'HSPA8', 'HLA-DRA', 'HLA-DRB1', 'B2M', 'HSP90AA1', 'ANXA11', 'HSP90AB1']	0.5925925925925926	Molecular Function
GO:0004029	aldehyde dehydrogenase (NAD+) activity	molecular_function	3.599630465288648e-05	0.001145969263340836	11	4582	15	['ALDH3A2', 'ALDH1L1', 'ALDH4A1', 'ALDH7A1', 'ALDH1A2', 'ALDH16A1', 'ALDH1A1', 'ALDH2', 'ALDH3A1', 'ALDH1B1', 'ALDH9A1']	0.7333333333333333	Molecular Function
GO:0046875	ephrin receptor binding	molecular_function	3.601692798295356e-05	0.001145969263340836	14	4582	22	['SHC1', 'CBL', 'LYN', 'GRB2', 'FYN', 'PTPN1', 'SRC', 'EFNA1', 'EFNA5', 'EFNB1', 'EFNB2', 'EFNB3', 'ANKS1A', 'APP']	0.6363636363636364	Molecular Function
GO:0050431	transforming growth factor beta binding	molecular_function	3.601692798295356e-05	0.001145969263340836	14	4582	22	['TSKU', 'ITGAV', 'ENG', 'TGFBR2', 'LTBP4', 'TGFBR3', 'VASN', 'THBS1', 'CD36', 'LTBP1', 'LTBP3', 'LRRC32', 'TWSG1', 'WFIKKN2']	0.6363636363636364	Molecular Function
GO:0042056	chemoattractant activity	molecular_function	4.109244092137535e-05	0.0012979851447556172	20	4582	39	['VEGFC', 'S100A4', 'HGF', 'BMP4', 'PDGFB', 'SCG2', 'CXCL17', 'MIF', 'HMGB1', 'CCL2', 'HMGB2', 'CCL5', 'CCL15', 'CCL16', 'COLEC10', 'APP', 'VEGFD', 'PGF', 'LGALS3', 'VEGFA']	0.5128205128205128	Molecular Function
GO:0003724	RNA helicase activity	molecular_function	4.188388299173879e-05	0.0013134665177049595	23	4582	46	['DHX16', 'DHX15', 'DHX36', 'DDX46', 'DDX17', 'DDX50', 'G3BP1', 'EIF4A3', 'DDX18', 'DDX23', 'DDX56', 'UPF1', 'MTREX', 'DDX21', 'DDX39A', 'SNRNP200', 'DDX39B', 'DDX1', 'DDX3X', 'DDX5', 'DDX6', 'DHX30', 'DHX9']	0.5	Molecular Function
GO:0008191	metalloendopeptidase inhibitor activity	molecular_function	4.285881114018094e-05	0.001331946409158894	10	4582	13	['TIMP1', 'TIMP2', 'TIMP3', 'SPOCK1', 'BST2', 'SPOCK2', 'RECK', 'FETUB', 'LXN', 'RARRES1']	0.7692307692307693	Molecular Function
GO:1903136	cuprous ion binding	molecular_function	4.3084295409819697e-05	0.001331946409158894	8	4582	9	['MUC2', 'COX17', 'PARK7', 'PRNP', 'ATOX1', 'SNCB', 'SNCA', 'SNCG']	0.8888888888888888	Molecular Function
GO:0008234	cysteine-type peptidase activity	molecular_function	4.481397670949401e-05	0.0013660428285082824	17	4582	30	['ATG4A', 'BLMH', 'CTSB', 'CASP6', 'CTSH', 'CTSK', 'CTSL', 'CTSV', 'ATG4B', 'USP9X', 'CTSS', 'CTSW', 'CTSF', 'CTSC', 'CTSZ', 'CAPN2', 'OTULIN']	0.5666666666666667	Molecular Function
GO:0004032	aldose reductase (NADPH) activity	molecular_function	4.668295367620152e-05	0.0014131319102400166	9	4582	11	['AKR1C3', 'AKR1B1', 'AKR1D1', 'AKR1C1', 'AKR1C2', 'AKR1C4', 'AKR1A1', 'AKR1B10', 'AKR7A2']	0.8181818181818182	Molecular Function
GO:0003697	single-stranded DNA binding	molecular_function	5.023559252899519e-05	0.0015101858471302761	38	4582	94	['HSPD1', 'HNRNPDL', 'DHX36', 'LONP1', 'MAPT', 'SUB1', 'POLA1', 'FUBP1', 'PURA', 'PURB', 'JCHAIN', 'POLR2H', 'MLH1', 'NUCKS1', 'HMGB1', 'MCM2', 'HMGB2', 'MCM3', 'MCM4', 'MCM5', 'MCM6', 'MCM7', 'SAMHD1', 'MSH2', 'MSH3', 'SSBP1', 'PCBP1', 'PCBP2', 'RPA2', 'RPA3', 'RPA1', 'HNRNPA1', 'FUBP3', 'TOP1', 'HNRNPU', 'DHX9', 'RAD23A', 'RAD23B']	0.40425531914893614	Molecular Function
GO:0030246	carbohydrate binding	molecular_function	5.5282530765269596e-05	0.0016505243260671928	24	4582	50	['SELL', 'AMBP', 'PTN', 'KRT1', 'COL9A1', 'SOST', 'CLC', 'SIGLEC7', 'FCER2', 'MLEC', 'LGALSL', 'SFTPD', 'CALR', 'GUSB', 'PRG2', 'CD34', 'REG3A', 'LMAN2', 'C4B', 'FCN3', 'ITIH1', 'LGALS3', 'LGALS4', 'LGALS9']	0.48	Molecular Function
GO:0022857	transmembrane transporter activity	molecular_function	5.749260093482667e-05	0.0017048316154755748	9	4582	102	['SFXN1', 'SLC44A2', 'SLC35A4', 'AQP1', 'SLC47A1', 'SLC25A11', 'SFXN3', 'CACHD1', 'CACNA2D3']	0.06862745098039216	Molecular Function
GO:0044325	transmembrane transporter binding	molecular_function	6.140240985924915e-05	0.0018084669228139666	46	4582	120	['GSTM2', 'GPD1L', 'S100A10', 'PACS1', 'USP10', 'FLNA', 'AP2M1', 'KCNE3', 'FMR1', 'PHPT1', 'ANK1', 'CALM1', 'SCN3B', 'NEGR1', 'CAMK2D', 'SRC', 'BAG2', 'ASPH', 'PKD1', 'SRI', 'VDAC1', 'DIAPH1', 'HRC', 'DLG1', 'ACTN4', 'STK39', 'PRKCSH', 'ACTN1', 'ACTN2', 'CAV1', 'ACTN3', 'CTNNB1', 'OXSR1', 'FHL1', 'LYN', 'FXYD1', 'ATP2A2', 'ATP2A3', 'FKBP1A', 'CDH5', 'TF', 'TCAP', 'YWHAE', 'YWHAH', 'YWHAZ', 'HTT']	0.38333333333333336	Molecular Function
GO:0035615	clathrin-cargo adaptor activity	molecular_function	6.845728001857511e-05	0.001989368557339793	12	4582	18	['AP2A1', 'AP2A2', 'DAB2', 'AP2B1', 'AP1G1', 'LDLRAP1', 'AP3M1', 'AP1M1', 'HIP1', 'AP2M1', 'AP2S1', 'STON2']	0.6666666666666666	Molecular Function
GO:0031210	phosphatidylcholine binding	molecular_function	0.00011603255652020658	0.003333323259168845	16	4582	30	['VDAC1', 'VDAC2', 'APOA5', 'CHMP2A', 'CETP', 'ESYT2', 'APOA4', 'APOA2', 'SERPINA5', 'PLTP', 'APOC1', 'ESYT1', 'PITPNB', 'JCHAIN', 'STARD10', 'PITPNA']	0.5333333333333333	Molecular Function
GO:0005540	hyaluronic acid binding	molecular_function	0.00011991788600432878	0.003333323259168845	10	4582	14	['CD44', 'C1QBP', 'LYVE1', 'ITIH1', 'ITIH2', 'VCAN', 'STAB2', 'TNFAIP6', 'CEMIP', 'LAYN']	0.7142857142857143	Molecular Function
GO:0004064	arylesterase activity	molecular_function	0.000120822453532617	0.003333323259168845	6	4582	6	['PON1', 'PON2', 'PON3', 'APMAP', 'CA1', 'CA2']	1.0	Molecular Function
GO:0060228	phosphatidylcholine-sterol O-acyltransferase activator activity	molecular_function	0.000120822453532617	0.003333323259168845	6	4582	6	['APOA5', 'APOA1', 'APOA2', 'APOA4', 'APOC1', 'APOE']	1.0	Molecular Function
GO:0036402	proteasome-activating activity	molecular_function	0.000120822453532617	0.003333323259168845	6	4582	6	['PSMC1', 'PSMC2', 'PSMC3', 'PSMC4', 'PSMC5', 'PSMC6']	1.0	Molecular Function
GO:0070573	metallodipeptidase activity	molecular_function	0.000120822453532617	0.003333323259168845	6	4582	6	['MEP1A', 'CPQ', 'ACE', 'CNDP2', 'DPEP1', 'CNDP1']	1.0	Molecular Function
GO:0008046	axon guidance receptor activity	molecular_function	0.000120822453532617	0.003333323259168845	6	4582	6	['ROBO1', 'L1CAM', 'PTK7', 'MYOT', 'EPHA7', 'HMCN2']	1.0	Molecular Function
GO:0030621	U4 snRNA binding	molecular_function	0.000120822453532617	0.003333323259168845	6	4582	6	['SART3', 'PRPF4', 'GEMIN5', 'SNU13', 'PRPF31', 'DDX39B']	1.0	Molecular Function
GO:0042288	MHC class I protein binding	molecular_function	0.0001495948783677775	0.004050211644752436	9	4582	12	['PILRA', 'LILRB1', 'TAPBP', 'TUBB4B', 'LILRB2', 'ATP5F1A', 'ATP5F1B', 'TUBB', 'HLA-E']	0.75	Molecular Function
GO:1990948	ubiquitin ligase inhibitor activity	molecular_function	0.0001495948783677775	0.004050211644752436	9	4582	13	['RPS15', 'HTRA2', 'CDKN2A', 'RPL23', 'RPL5', 'RPS20', 'RPL11', 'BAG5', 'RPS7']	0.6923076923076923	Molecular Function
GO:0004180	carboxypeptidase activity	molecular_function	0.0001495948783677775	0.004050211644752436	9	4582	12	['BLMH', 'CTSA', 'ACE2', 'FOLH1', 'CPA2', 'CPB1', 'CTSZ', 'CPE', 'CPM']	0.75	Molecular Function
GO:0005522	profilin binding	molecular_function	0.0001730146330626645	0.004516404557079142	8	4582	10	['WIPF1', 'CTTN', 'ACTG1', 'VASP', 'PCLO', 'HTT', 'DBN1', 'ENAH']	0.8	Molecular Function
GO:0035374	chondroitin sulfate binding	molecular_function	0.0001730146330626645	0.004516404557079142	8	4582	10	['MDK', 'AMBP', 'PTN', 'RTN4RL1', 'PTPRS', 'AGRN', 'DPYSL3', 'RTN4R']	0.8	Molecular Function
GO:0160072	ubiquitin ligase complex scaffold activity	molecular_function	0.0001730146330626645	0.004516404557079142	8	4582	10	['CUL5', 'CUL4B', 'CUL4A', 'CUL3', 'CUL2', 'CUL1', 'SKP1', 'DDB1']	0.8	Molecular Function
GO:0001758	retinal dehydrogenase (NAD+) activity	molecular_function	0.00017303041088144452	0.004516404557079142	7	4582	8	['ALDH8A1', 'AKR1C3', 'AKR1B1', 'AKR1B10', 'AKR1C4', 'ALDH1A2', 'ALDH1A1']	0.875	Molecular Function
GO:0004300	enoyl-CoA hydratase activity	molecular_function	0.00017303041088144452	0.004516404557079142	7	4582	8	['ECHDC3', 'ECHS1', 'ECHDC2', 'EHHADH', 'HADHA', 'HADHB', 'HSD17B4']	0.875	Molecular Function
GO:0004895	cell adhesion receptor activity	molecular_function	0.00017303041088144452	0.004516404557079142	7	4582	8	['ITGAL', 'ITGAM', 'ITGB1', 'ITGB2', 'ITGB3', 'CD209', 'ITGA2B']	0.875	Molecular Function
GO:0140311	protein sequestering activity	molecular_function	0.00017701556229825176	0.004565744592059641	27	4582	64	['TMSB15A', 'FLNA', 'KIFBP', 'CLU', 'INHA', 'INHBA', 'SQSTM1', 'PDCD5', 'SRI', 'CD59', 'TMSB4X', 'DDX56', 'TMSB10', 'LTBP1', 'CAV1', 'DBN1', 'CTNND1', 'SNCA', 'YWHAB', 'YWHAE', 'YWHAG', 'HSPA5', 'YWHAZ', 'SDCBP', 'LRRC15', 'STAT3', 'SFN']	0.421875	Molecular Function
